timestamp,value,rolling_mean_5,rolling_std_5,rolling_max_5,rolling_min_5,value_diff,pct_change,z_score,anomaly,anomaly_type,rolling_max,rolling_min,anomaly_score,model_anomaly,week
2026-01-12 00:00:00,73.65967194328664,73.79210245984363,2.252446290571037,76.22579153742538,71.46975034625777,1.9736397002645276,0.027531719060328363,-0.4036643726499875,0,normal,76.22579153742538,71.46975034625777,0.51697713,0,2026-01-12/2026-01-18
2026-01-12 00:01:00,73.43072070763377,74.18429653211884,1.888269952055771,76.22579153742538,71.68603224302211,-0.2289512356528718,-0.0031082304551824924,-0.40743239344074705,0,normal,76.22579153742538,71.68603224302211,0.51437557,0,2026-01-12/2026-01-18
2026-01-12 00:02:00,74.58288219558361,73.85571466375049,1.558331808430883,75.91926622922631,71.68603224302211,1.15216148794984,0.01569045594060281,-0.38847041479700783,0,normal,75.91926622922631,71.68603224302211,0.519508,0,2026-01-12/2026-01-18
2026-01-12 00:03:00,72.30072868498507,73.13200715490225,1.1461419676054687,74.58288219558361,71.68603224302211,-2.2821535105985333,-0.030598891373142312,-0.426029512703245,0,normal,74.58288219558361,71.68603224302211,0.51708066,0,2026-01-12/2026-01-18
2026-01-12 00:04:00,75.80239554335412,73.95527981496863,1.313945106821554,75.80239554335412,72.30072868498507,3.501666858369049,0.04843197187715553,-0.3683999764964471,0,normal,75.80239554335412,72.30072868498507,0.52295136,0,2026-01-12/2026-01-18
2026-01-12 00:05:00,75.09396114161763,74.24213765463483,1.387766282910479,75.80239554335412,72.30072868498507,-0.708434401736497,-0.009345804926855106,-0.38005920841550817,0,normal,75.80239554335412,72.30072868498507,0.51815283,0,2026-01-12/2026-01-18
2026-01-12 00:06:00,74.28845980735579,74.41368547457924,1.3134102587584686,75.80239554335412,72.30072868498507,-0.8055013342618338,-0.010726579368249833,-0.3933159430464797,0,normal,75.80239554335412,72.30072868498507,0.5234674,0,2026-01-12/2026-01-18
2026-01-12 00:07:00,73.7133955628003,74.23978814802258,1.342643200972373,75.80239554335412,72.30072868498507,-0.5750642445554917,-0.007740963348099372,-0.40278020308127965,0,normal,75.80239554335412,72.30072868498507,0.5241559,0,2026-01-12/2026-01-18
2026-01-12 00:08:00,73.33477404286323,74.4465972195982,1.0069771632692828,75.80239554335412,73.33477404286323,-0.37862151993707016,-0.005136400474381908,-0.4090114590729045,0,normal,75.80239554335412,73.33477404286323,0.5260192,0,2026-01-12/2026-01-18
2026-01-12 00:09:00,70.88234903398515,73.46258791772442,1.587475711030766,75.09396114161763,70.88234903398515,-2.4524250088780803,-0.03344150221891551,-0.4493728416829633,0,normal,75.09396114161763,70.88234903398515,0.5264878,0,2026-01-12/2026-01-18
2026-01-12 00:10:00,71.86712342710071,72.81722037482103,1.403740409627477,74.28845980735579,70.88234903398515,0.9847743931155577,0.013893083490269298,-0.43316567696998043,0,normal,74.28845980735579,70.88234903398515,0.53314936,0,2026-01-12/2026-01-18
2026-01-12 00:11:00,71.32608921559192,72.22474625646826,1.2435581321422464,73.7133955628003,70.88234903398515,-0.5410342115087872,-0.007528257507865788,-0.44206987943765447,0,normal,73.7133955628003,70.88234903398515,0.5336262,0,2026-01-12/2026-01-18
2026-01-12 00:12:00,71.82578113675066,71.84722337125834,0.9241517837032174,73.33477404286323,70.88234903398515,0.4996919211587425,0.007005738386249627,-0.4338460777947778,0,normal,73.33477404286323,70.88234903398515,0.53870887,0,2026-01-12/2026-01-18
2026-01-12 00:13:00,70.81112544835017,71.34249365235573,0.5007887620613453,71.86712342710071,70.81112544835017,-1.0146556884004951,-0.014126622395775557,-0.4505450212114982,0,normal,71.86712342710071,70.81112544835017,0.53977597,0,2026-01-12/2026-01-18
2026-01-12 00:14:00,73.82532136129112,71.93108811781691,1.142764266528452,73.82532136129112,70.81112544835017,3.0141959129409486,0.042566699707936584,-0.400938156959392,0,normal,73.82532136129112,70.81112544835017,0.54722637,0,2026-01-12/2026-01-18
2026-01-12 00:15:00,71.6798855678233,71.89364054596143,1.1484381036534386,73.82532136129112,70.81112544835017,-2.1454357934678114,-0.029060974661638594,-0.4362471896971895,0,normal,73.82532136129112,70.81112544835017,0.5411048,0,2026-01-12/2026-01-18
