timestamp,value,rolling_mean_5,rolling_std_5,rolling_max_5,rolling_min_5,value_diff,pct_change,z_score,anomaly,anomaly_type,rolling_max,rolling_min,anomaly_score,model_anomaly,week
2026-01-01 00:50:00,49.30977975973859,51.93380708829587,2.195808294746266,54.783474193115545,49.30977975973859,-0.9863104769360476,-0.01961008245958762,-0.8044086610078471,0,normal,54.783474193115545,49.30977975973859,0.52783597,0,2025-12-29/2026-01-04
2026-01-01 00:51:00,51.015124665115394,51.49922011976921,2.098380051730236,54.783474193115545,49.30977975973859,1.7053449053768048,0.03458431397759387,-0.7763425313774387,0,normal,54.783474193115545,49.30977975973859,0.548141,0,2025-12-29/2026-01-04
2026-01-01 00:52:00,53.62100033868522,51.266725348883156,1.6626900457272569,53.62100033868522,49.30977975973859,2.6058756735698267,0.051080452918147,-0.7334556970341076,0,normal,53.62100033868522,49.30977975973859,0.5217453,0,2025-12-29/2026-01-04
2026-01-01 00:53:00,52.07502601673369,51.263404203389506,1.660645733684258,53.62100033868522,49.30977975973859,-1.5459743219515332,-0.02883150840504145,-0.7588989464251084,0,normal,53.62100033868522,49.30977975973859,0.54384893,0,2025-12-29/2026-01-04
2026-01-01 00:54:00,52.919364725645096,51.788059101183606,1.6927176479987427,53.62100033868522,49.30977975973859,0.8443387089114083,0.01621388933420964,-0.7450030362303063,0,normal,53.62100033868522,49.30977975973859,0.53075004,0,2025-12-29/2026-01-04
2026-01-01 00:55:00,49.0018621378574,51.72647557680735,1.8071548436165896,53.62100033868522,49.0018621378574,-3.917502587787695,-0.07402777051647491,-0.8094762903559966,0,normal,53.62100033868522,49.0018621378574,0.5291235,0,2025-12-29/2026-01-04
2026-01-01 00:56:00,52.15731489302835,51.95491362238995,1.7664878437677116,53.62100033868522,49.0018621378574,3.1554527551709484,0.06439454782950249,-0.7575446571772588,0,normal,53.62100033868522,49.0018621378574,0.54227644,0,2025-12-29/2026-01-04
2026-01-01 00:57:00,53.677918034179456,51.9662971614888,1.7800399251656458,53.677918034179456,49.0018621378574,1.5206031411511063,0.029154168389798674,-0.7325189601810707,0,normal,53.677918034179456,49.0018621378574,0.49796402,0,2025-12-29/2026-01-04
2026-01-01 00:58:00,51.72331312476427,51.895954583094905,1.7816177639437323,53.677918034179456,49.0018621378574,-1.9546049094151883,-0.03641357528379907,-0.764687347110258,0,normal,53.677918034179456,49.0018621378574,0.53983295,0,2025-12-29/2026-01-04
2026-01-01 00:59:00,53.68269812079432,52.048621262124755,1.9186711548885502,53.68269812079432,49.0018621378574,1.9593849960300531,0.03788204733335099,-0.7324402907399773,0,normal,53.68269812079432,49.0018621378574,0.4904316,0,2025-12-29/2026-01-04
