timestamp,value,rolling_mean_5,rolling_std_5,rolling_max_5,rolling_min_5,value_diff,pct_change,z_score,anomaly,anomaly_type,rolling_max,rolling_min,anomaly_score,model_anomaly,week
2026-01-19 00:00:00,72.66047715841593,74.75052244960635,1.8802119925869258,76.84530682734668,72.66047715841593,-4.184829668930746,-0.05445784318791358,-0.42010886447670864,0,normal,76.84530682734668,72.66047715841593,0.5066123,0,2026-01-19/2026-01-25
2026-01-19 00:01:00,72.0047173648691,74.31017469540424,2.2591312066118667,76.84530682734668,72.0047173648691,-0.6557597935468351,-0.009024986061089812,-0.4309011911867291,0,normal,76.84530682734668,72.0047173648691,0.5138365,0,2026-01-19/2026-01-25
2026-01-19 00:02:00,74.62408865029423,73.91653725669184,1.9059446075552808,76.84530682734668,72.0047173648691,2.6193712854251316,0.03637777330826819,-0.38779224952037,0,normal,76.84530682734668,72.0047173648691,0.51224977,0,2026-01-19/2026-01-25
2026-01-19 00:03:00,75.95939312426852,74.41879662503888,2.075030130639051,76.84530682734668,72.0047173648691,1.3353044739742899,0.017893745814864692,-0.3658161505245214,0,normal,76.84530682734668,72.0047173648691,0.512964,0,2026-01-19/2026-01-25
2026-01-19 00:04:00,71.94884022190764,73.43950330395108,1.7776850114729312,75.95939312426852,71.94884022190764,-4.010552902360871,-0.052798643293524794,-0.4318208028927179,0,normal,75.95939312426852,71.94884022190764,0.5136877,0,2026-01-19/2026-01-25
2026-01-19 00:05:00,76.28866553707506,74.1651409796829,2.0927702640932937,76.28866553707506,71.94884022190764,4.339825315167417,0.06031821085346678,-0.3603970694973294,0,normal,76.28866553707506,71.94884022190764,0.5206398,0,2026-01-19/2026-01-25
2026-01-19 00:06:00,75.52115074423057,74.86842765555521,1.7476427736313411,76.28866553707506,71.94884022190764,-0.7675147928444943,-0.010060666121777917,-0.3730286313598666,0,normal,76.28866553707506,71.94884022190764,0.51562184,0,2026-01-19/2026-01-25
2026-01-19 00:07:00,77.30644092066488,75.40489810962933,2.0409694661969806,77.30644092066488,71.94884022190764,1.7852901764343159,0.023639605048930035,-0.3436467829362897,0,normal,77.30644092066488,71.94884022190764,0.52082384,0,2026-01-19/2026-01-25
2026-01-19 00:08:00,79.88737281175328,76.19049404712628,2.887972268593574,79.88737281175328,71.94884022190764,2.5809318910883974,0.03338572905894166,-0.3011704669757146,0,normal,79.88737281175328,71.94884022190764,0.5147293,0,2026-01-19/2026-01-25
2026-01-19 00:09:00,76.02893868227336,77.00651373919943,1.7368482641218972,79.88737281175328,75.52115074423057,-3.8584341294799174,-0.048298423063328655,-0.36467158754489826,0,normal,79.88737281175328,75.52115074423057,0.5183914,0,2026-01-19/2026-01-25
2026-01-19 00:10:00,72.68068344515258,76.28491732081493,2.629665487604911,79.88737281175328,72.68068344515258,-3.3482552371207817,-0.04403922105388336,-0.4197763145854157,0,normal,79.88737281175328,72.68068344515258,0.5215604,0,2026-01-19/2026-01-25
2026-01-19 00:11:00,73.34517780305444,75.84972273257969,2.948402945130955,79.88737281175328,72.68068344515258,0.6644943579018587,0.009142654229487457,-0.4088402366525897,0,normal,79.88737281175328,72.68068344515258,0.5281651,0,2026-01-19/2026-01-25
2026-01-19 00:12:00,76.22663944600484,75.6337624376477,2.853031886951645,79.88737281175328,72.68068344515258,2.8814616429503985,0.039286313419099717,-0.3614178790162459,0,normal,79.88737281175328,72.68068344515258,0.52976,0,2026-01-19/2026-01-25
