timestamp,value,rolling_mean_5,rolling_std_5,rolling_max_5,rolling_min_5,value_diff,pct_change,z_score,anomaly,anomaly_type,rolling_max,rolling_min,anomaly_score,model_anomaly,week
2026-01-26 00:00:00,162.3087131137979,166.368823008141,2.8831437202111205,170.3519406732914,162.3087131137979,-4.242378377282051,-0.02547193380302326,1.0552988395767149,0,normal,170.3519406732914,162.3087131137979,0.34077182,0,2026-01-26/2026-02-01
2026-01-26 00:01:00,178.3441922910605,168.9056943504439,5.999547818314991,178.3441922910605,162.3087131137979,16.0354791772626,0.09879616977814254,1.3192066484051737,0,normal,178.3441922910605,162.3087131137979,0.34499294,0,2026-01-26/2026-02-01
2026-01-26 00:02:00,162.86041977102087,168.0832714680501,6.584159696140946,178.3441922910605,162.3087131137979,-15.483772520039622,-0.08681960607256478,1.0643786864222176,0,normal,178.3441922910605,162.3087131137979,0.3262359,0,2026-01-26/2026-02-01
2026-01-26 00:03:00,162.6475505494902,166.54239344328988,6.8178682908011545,178.3441922910605,162.3087131137979,-0.21286922153066712,-0.0013070654111659863,1.0608753393004904,0,normal,178.3441922910605,162.3087131137979,0.34557667,0,2026-01-26/2026-02-01
2026-01-26 00:04:00,183.76550569163683,169.98527628340125,10.287147572728017,183.76550569163683,162.3087131137979,21.117955142146627,0.12983875300182213,1.4084292356881998,0,normal,183.76550569163683,162.3087131137979,0.33526826,0,2026-01-26/2026-02-01
2026-01-26 00:05:00,154.76735192697942,168.47700404603756,12.08907352367395,183.76550569163683,154.76735192697942,-28.998153764657417,-0.15779976582393573,0.9311850488757003,0,normal,183.76550569163683,154.76735192697942,0.31685206,0,2026-01-26/2026-02-01
2026-01-26 00:06:00,165.40033667423228,165.88823292267193,10.76079217868401,183.76550569163683,154.76735192697942,10.632984747252863,0.06870302176049115,1.1061799882182586,0,normal,183.76550569163683,154.76735192697942,0.33968776,0,2026-01-26/2026-02-01
2026-01-26 00:07:00,166.1017993174426,166.53650883195627,10.629619502858343,183.76550569163683,154.76735192697942,0.7014626432103341,0.004240998883768388,1.1177244807213045,0,normal,183.76550569163683,154.76735192697942,0.2962634,0,2026-01-26/2026-02-01
2026-01-26 00:08:00,157.2643625366848,165.4598712293952,11.36890716894206,183.76550569163683,154.76735192697942,-8.837436780757798,-0.05320494309557888,0.9722802098836208,0,normal,183.76550569163683,154.76735192697942,0.30046523,0,2026-01-26/2026-02-01
2026-01-26 00:09:00,149.98121908120757,158.70301390730933,6.950270062527918,166.1017993174426,149.98121908120757,-7.283143455477244,-0.046311467760398184,0.8524161004628231,0,normal,166.1017993174426,149.98121908120757,0.31959212,0,2026-01-26/2026-02-01
2026-01-26 00:10:00,145.6648678263096,156.88251708717536,9.098870677366456,166.1017993174426,145.6648678263096,-4.316351254897967,-0.028779278374586825,0.7813786971384937,0,normal,166.1017993174426,145.6648678263096,0.32526052,0,2026-01-26/2026-02-01
2026-01-26 00:11:00,150.43450686403506,153.88935112513593,7.99040304603348,166.1017993174426,145.6648678263096,4.7696390377254545,0.032743921776750895,0.8598761946834147,0,normal,166.1017993174426,145.6648678263096,0.33117184,0,2026-01-26/2026-02-01
2026-01-26 00:12:00,146.7209577145262,150.01318280455263,4.541605782766751,157.2643625366848,145.6648678263096,-3.71354914950885,-0.02468548757144673,0.7987595540024613,0,normal,157.2643625366848,145.6648678263096,0.32448694,0,2026-01-26/2026-02-01
2026-01-26 00:13:00,158.0333444980604,150.16697919682775,4.851026998873112,158.0333444980604,145.6648678263096,11.31238678353418,0.07710136956401681,0.9849359180300289,0,normal,158.0333444980604,145.6648678263096,0.34519857,0,2026-01-26/2026-02-01
2026-01-26 00:14:00,172.88653909810378,154.748043200207,11.239917816059128,172.88653909810378,145.6648678263096,14.853194600043395,0.09398772548426138,1.2293859901275503,0,normal,172.88653909810378,145.6648678263096,0.3281002,0,2026-01-26/2026-02-01
2026-01-26 00:15:00,169.2139561368728,159.45786086231965,11.41478931270278,172.88653909810378,146.7209577145262,-3.6725829612309724,-0.021242735150982295,1.1689435604798288,0,normal,172.88653909810378,146.7209577145262,0.3379234,0,2026-01-26/2026-02-01
2026-01-26 00:16:00,175.3920232710414,164.4493641437209,11.9278115077912,175.3920232710414,146.7209577145262,6.1780671341686,0.036510387648943876,1.2706206068686527,0,normal,175.3920232710414,146.7209577145262,0.35978034,0,2026-01-26/2026-02-01
2026-01-26 00:17:00,176.98442957336408,170.5020585154885,7.562186761748025,176.98442957336408,158.0333444980604,1.5924063023226722,0.009079126134840632,1.2968280218990993,0,normal,176.98442957336408,158.0333444980604,0.35966638,0,2026-01-26/2026-02-01
2026-01-26 00:18:00,162.42062167549685,171.3795139509758,5.803831200643919,176.98442957336408,162.42062167549685,-14.563807897867235,-0.08228863936208697,1.0571406020198972,0,normal,176.98442957336408,162.42062167549685,0.36608517,0,2026-01-26/2026-02-01
2026-01-26 00:19:00,173.5504678127026,171.51229969389556,5.854305723788459,176.98442957336408,162.42062167549685,11.12984613720576,0.06852483399209164,1.240312758847784,0,normal,176.98442957336408,162.42062167549685,0.37395075,0,2026-01-26/2026-02-01
2026-01-26 00:20:00,173.73951704313524,172.41741187514805,5.759200372919092,176.98442957336408,162.42062167549685,0.1890492304326301,0.0010893040670836296,1.243424082657485,0,normal,176.98442957336408,162.42062167549685,0.3448932,0,2026-01-26/2026-02-01
2026-01-26 00:21:00,144.70031979246954,166.27907117943366,13.263354626766311,176.98442957336408,144.70031979246954,-29.039197250665694,-0.16714215478943673,0.7655044126655065,0,normal,176.98442957336408,144.70031979246954,0.34983838,0,2026-01-26/2026-02-01
2026-01-26 00:22:00,174.63647110343263,165.80947948544738,12.823856256732075,174.63647110343263,144.70031979246954,29.936151310963083,0.20688379510078336,1.2581859228280312,0,normal,174.63647110343263,144.70031979246954,0.38158178,0,2026-01-26/2026-02-01
2026-01-26 00:23:00,165.20161009112277,166.36567716857257,12.699837851368766,174.63647110343263,144.70031979246954,-9.434861012309852,-0.05402571955729585,1.1029093970170452,0,normal,174.63647110343263,144.70031979246954,0.2757129,0,2026-01-26/2026-02-01
2026-01-26 00:24:00,176.73019083283197,167.0016217725984,13.218579017843922,176.73019083283197,144.70031979246954,11.528580741709192,0.06978491756436389,1.2926438258304047,0,normal,176.73019083283197,144.70031979246954,0.28973892,0,2026-01-26/2026-02-01
2026-01-26 00:25:00,165.39104458929754,165.3319272818309,12.67062205189695,176.73019083283197,144.70031979246954,-11.33914624353443,-0.06416077632293204,1.1060270614645602,0,normal,176.73019083283197,144.70031979246954,0.27590686,0,2026-01-26/2026-02-01
